Indicator NO.,Grading,Domain,Country,Score,Region,Layer
25,0,Academia,Cambodia,0,Southeast & South Asia,exposure
25,0,Academia,Malaysia,0,Southeast & South Asia,exposure
25,0,Academia,Germany,4,Europe,exposure
25,0,Academia,Estonia,4,Europe,exposure
25,0,Academia,Czech Republic,0,Europe,exposure
25,0,Academia,Bosnia and Herzegovina,,Europe,exposure
25,0,Academia,Poland,0,Europe,exposure
26,1,Academia,Taiwan,1,East Asia,exposure
26,1,Academia,Australia,0,Pacific,exposure
26,1,Academia,New Zealand,0,Pacific,exposure
26,1,Academia,Indonesia,1,Southeast & South Asia,exposure
26,1,Academia,Singapore,3,Southeast & South Asia,exposure
26,1,Academia,Georgia,2,Central Asia & South Caucasus,exposure
26,1,Academia,Kyrgyzstan,4,Central Asia & South Caucasus,exposure
26,1,Academia,Kazakhstan,3,Central Asia & South Caucasus,exposure
26,1,Academia,Armenia,0,Central Asia & South Caucasus,exposure
26,1,Academia,Tajikistan,3,Central Asia & South Caucasus,exposure
26,1,Academia,Ethiopia,0,Africa,exposure
26,1,Academia,Kenya,0,Africa,exposure
26,1,Academia,Brazil,0,Latin America,exposure
26,1,Academia,Bolívia,0,Latin America,exposure
26,1,Academia,Argentina,1,Latin America,exposure
26,1,Academia,Uruguay,0,Latin America,exposure
26,1,Academia,Paraguay,0,Latin America,exposure
26,1,Academia,Chile,0,Latin America,exposure
26,1,Academia,Colombia,0,Latin America,exposure
26,1,Academia,Mexico,0,Latin America,exposure
26,1,Academia,Peru,4,Latin America,exposure
26,1,Academia,Venezuela,0,Latin America,exposure
26,1,Academia,South Korea,0,East Asia,exposure
26,1,Academia,Japan,1,East Asia,exposure
26,1,Academia,Vietnam,0,Southeast & South Asia,exposure
26,1,Academia,United States,1,North America,exposure
26,1,Academia,Canada,0,North America,exposure
26,1,Academia,Philippines,2,Southeast & South Asia,exposure
26,1,Academia,Thailand,3,Southeast & South Asia,exposure
26,1,Academia,Cambodia,1,Southeast & South Asia,exposure
26,1,Academia,Malaysia,3,Southeast & South Asia,exposure
26,1,Academia,Germany,1,Europe,exposure
26,1,Academia,Estonia,3,Europe,exposure
26,1,Academia,Czech Republic,0,Europe,exposure
26,1,Academia,Bosnia and Herzegovina,3,Europe,exposure
26,1,Academia,Poland,3,Europe,exposure
27,1,Academia,Taiwan,,East Asia,exposure
27,1,Academia,Australia,3,Pacific,exposure
27,1,Academia,New Zealand,,Pacific,exposure
27,1,Academia,Indonesia,1,Southeast & South Asia,exposure
27,1,Academia,Singapore,3,Southeast & South Asia,exposure
27,1,Academia,Georgia,3,Central Asia & South Caucasus,exposure
27,1,Academia,Kyrgyzstan,4,Central Asia & South Caucasus,exposure
27,1,Academia,Kazakhstan,3,Central Asia & South Caucasus,exposure
27,1,Academia,Armenia,0,Central Asia & South Caucasus,exposure
27,1,Academia,Tajikistan,1,Central Asia & South Caucasus,exposure
27,1,Academia,Ethiopia,0,Africa,exposure
27,1,Academia,Kenya,,Africa,exposure
27,1,Academia,Brazil,0,Latin America,exposure
27,1,Academia,Bolívia,0,Latin America,exposure
27,1,Academia,Argentina,1,Latin America,exposure
27,1,Academia,Uruguay,4,Latin America,exposure
27,1,Academia,Paraguay,0,Latin America,exposure
27,1,Academia,Chile,2,Latin America,exposure
27,1,Academia,Colombia,1,Latin America,exposure
27,1,Academia,Mexico,3,Latin America,exposure
27,1,Academia,Peru,0,Latin America,exposure
27,1,Academia,Venezuela,3,Latin America,exposure
27,1,Academia,South Korea,0,East Asia,exposure
27,1,Academia,Japan,2,East Asia,exposure
27,1,Academia,Vietnam,3,Southeast & South Asia,exposure
27,1,Academia,United States,4,North America,exposure
27,1,Academia,Canada,2,North America,exposure
27,1,Academia,Philippines,3,Southeast & South Asia,exposure
27,1,Academia,Thailand,0,Southeast & South Asia,exposure
27,1,Academia,Cambodia,2,Southeast & South Asia,exposure
27,1,Academia,Malaysia,2,Southeast & South Asia,exposure
27,1,Academia,Germany,2,Europe,exposure
27,1,Academia,Estonia,0,Europe,exposure
27,1,Academia,Czech Republic,3,Europe,exposure
27,1,Academia,Bosnia and Herzegovina,3,Europe,exposure
27,1,Academia,Poland,,Europe,exposure
28,1,Academia,Taiwan,4,East Asia,exposure
28,1,Academia,Australia,2,Pacific,exposure
28,1,Academia,New Zealand,1,Pacific,exposure
28,1,Academia,Indonesia,1,Southeast & South Asia,exposure
28,1,Academia,Singapore,3,Southeast & South Asia,exposure
28,1,Academia,Georgia,3,Central Asia & South Caucasus,exposure
28,1,Academia,Kyrgyzstan,0,Central Asia & South Caucasus,exposure
28,1,Academia,Kazakhstan,0,Central Asia & South Caucasus,exposure
28,1,Academia,Armenia,0,Central Asia & South Caucasus,exposure
28,1,Academia,Tajikistan,2,Central Asia & South Caucasus,exposure
28,1,Academia,Ethiopia,0,Africa,exposure
28,1,Academia,Kenya,0,Africa,exposure
28,1,Academia,Brazil,1,Latin America,exposure
28,1,Academia,Bolívia,3,Latin America,exposure
28,1,Academia,Argentina,0,Latin America,exposure
28,1,Academia,Uruguay,0,Latin America,exposure
28,1,Academia,Paraguay,0,Latin America,exposure
28,1,Academia,Chile,0,Latin America,exposure
28,1,Academia,Colombia,0,Latin America,exposure
28,1,Academia,Mexico,0,Latin America,exposure
28,1,Academia,Peru,0,Latin America,exposure
28,1,Academia,Venezuela,1,Latin America,exposure
28,1,Academia,South Korea,3,East Asia,exposure
28,1,Academia,Japan,2,East Asia,exposure
28,1,Academia,Vietnam,0,Southeast & South Asia,exposure
28,1,Academia,United States,4,North America,exposure
28,1,Academia,Canada,4,North America,exposure
28,1,Academia,Philippines,0,Southeast & South Asia,exposure
28,1,Academia,Thailand,3,Southeast & South Asia,exposure
28,1,Academia,Cambodia,0,Southeast & South Asia,exposure
28,1,Academia,Malaysia,0,Southeast & South Asia,exposure
28,1,Academia,Germany,4,Europe,exposure
28,1,Academia,Estonia,0,Europe,exposure
28,1,Academia,Czech Republic,1,Europe,exposure
28,1,Academia,Bosnia and Herzegovina,0,Europe,exposure
28,1,Academia,Poland,,Europe,exposure
29,1,Academia,Taiwan,,East Asia,exposure
29,1,Academia,Australia,0,Pacific,exposure
29,1,Academia,New Zealand,1,Pacific,exposure
29,1,Academia,Indonesia,1,Southeast & South Asia,exposure
29,1,Academia,Singapore,4,Southeast & South Asia,exposure
29,1,Academia,Georgia,3,Central Asia & South Caucasus,exposure
29,1,Academia,Kyrgyzstan,4,Central Asia & South Caucasus,exposure
29,1,Academia,Kazakhstan,3,Central Asia & South Caucasus,exposure
29,1,Academia,Armenia,2,Central Asia & South Caucasus,exposure
29,1,Academia,Tajikistan,0,Central Asia & South Caucasus,exposure
29,1,Academia,Ethiopia,3,Africa,exposure
29,1,Academia,Kenya,,Africa,exposure
29,1,Academia,Brazil,,Latin America,exposure
29,1,Academia,Bolívia,0,Latin America,exposure
29,1,Academia,Argentina,3,Latin America,exposure
29,1,Academia,Uruguay,0,Latin America,exposure
29,1,Academia,Paraguay,1,Latin America,exposure
29,1,Academia,Chile,1,Latin America,exposure
29,1,Academia,Colombia,1,Latin America,exposure
29,1,Academia,Mexico,4,Latin America,exposure
29,1,Academia,Peru,4,Latin America,exposure
29,1,Academia,Venezuela,3,Latin America,exposure
29,1,Academia,South Korea,4,East Asia,exposure
29,1,Academia,Japan,2,East Asia,exposure
29,1,Academia,Vietnam,0,Southeast & South Asia,exposure
29,1,Academia,United States,4,North America,exposure
29,1,Academia,Canada,4,North America,exposure
29,1,Academia,Philippines,4,Southeast & South Asia,exposure
29,1,Academia,Thailand,4,Southeast & South Asia,exposure
29,1,Academia,Cambodia,1,Southeast & South Asia,exposure
29,1,Academia,Malaysia,,Southeast & South Asia,exposure
29,1,Academia,Germany,3,Europe,exposure
29,1,Academia,Estonia,1,Europe,exposure
29,1,Academia,Czech Republic,1,Europe,exposure
29,1,Academia,Bosnia and Herzegovina,4,Europe,exposure
29,1,Academia,Poland,1,Europe,exposure
30,1,Academia,Taiwan,2,East Asia,pressure
30,1,Academia,Australia,3,Pacific,pressure
30,1,Academia,New Zealand,3,Pacific,pressure
30,1,Academia,Indonesia,0,Southeast & South Asia,pressure
30,1,Academia,Singapore,2,Southeast & South Asia,pressure
30,1,Academia,Georgia,0,Central Asia & South Caucasus,pressure
30,1,Academia,Kyrgyzstan,0,Central Asia & South Caucasus,pressure
30,1,Academia,Kazakhstan,0,Central Asia & South Caucasus,pressure
30,1,Academia,Armenia,0,Central Asia & South Caucasus,pressure
30,1,Academia,Tajikistan,0,Central Asia & South Caucasus,pressure
30,1,Academia,Ethiopia,0,Africa,pressure
30,1,Academia,Kenya,0,Africa,pressure
30,1,Academia,Brazil,0,Latin America,pressure
30,1,Academia,Bolívia,0,Latin America,pressure
30,1,Academia,Argentina,0,Latin America,pressure
30,1,Academia,Uruguay,0,Latin America,pressure
30,1,Academia,Paraguay,0,Latin America,pressure
30,1,Academia,Chile,0,Latin America,pressure
30,1,Academia,Colombia,0,Latin America,pressure
30,1,Academia,Mexico,0,Latin America,pressure
30,1,Academia,Peru,0,Latin America,pressure
30,1,Academia,Venezuela,0,Latin America,pressure
30,1,Academia,South Korea,4,East Asia,pressure
30,1,Academia,Japan,1,East Asia,pressure
30,1,Academia,Vietnam,0,Southeast & South Asia,pressure
30,1,Academia,United States,4,North America,pressure
30,1,Academia,Canada,4,North America,pressure
30,1,Academia,Philippines,1,Southeast & South Asia,pressure
30,1,Academia,Thailand,0,Southeast & South Asia,pressure
30,1,Academia,Cambodia,0,Southeast & South Asia,pressure
30,1,Academia,Malaysia,0,Southeast & South Asia,pressure
30,1,Academia,Germany,3,Europe,pressure
30,1,Academia,Estonia,1,Europe,pressure
30,1,Academia,Czech Republic,0,Europe,pressure
30,1,Academia,Bosnia and Herzegovina,0,Europe,pressure
30,1,Academia,Poland,1,Europe,pressure
31,1,Academia,Taiwan,3,East Asia,pressure
31,1,Academia,Australia,3,Pacific,pressure
31,1,Academia,New Zealand,0,Pacific,pressure
31,1,Academia,Indonesia,0,Southeast & South Asia,pressure
31,1,Academia,Singapore,0,Southeast & South Asia,pressure
31,1,Academia,Georgia,0,Central Asia & South Caucasus,pressure
31,1,Academia,Kyrgyzstan,0,Central Asia & South Caucasus,pressure
31,1,Academia,Kazakhstan,,Central Asia & South Caucasus,pressure
31,1,Academia,Armenia,0,Central Asia & South Caucasus,pressure
31,1,Academia,Tajikistan,0,Central Asia & South Caucasus,pressure
31,1,Academia,Ethiopia,0,Africa,pressure
31,1,Academia,Kenya,,Africa,pressure
31,1,Academia,Brazil,0,Latin America,pressure
31,1,Academia,Bolívia,0,Latin America,pressure
31,1,Academia,Argentina,0,Latin America,pressure
31,1,Academia,Uruguay,0,Latin America,pressure
31,1,Academia,Paraguay,0,Latin America,pressure
31,1,Academia,Chile,0,Latin America,pressure
31,1,Academia,Colombia,0,Latin America,pressure
31,1,Academia,Mexico,0,Latin America,pressure
31,1,Academia,Peru,0,Latin America,pressure
31,1,Academia,Venezuela,0,Latin America,pressure
31,1,Academia,South Korea,0,East Asia,pressure
31,1,Academia,Japan,4,East Asia,pressure
31,1,Academia,Vietnam,,Southeast & South Asia,pressure
31,1,Academia,United States,4,North America,pressure
31,1,Academia,Canada,0,North America,pressure
31,1,Academia,Philippines,0,Southeast & South Asia,pressure
31,1,Academia,Thailand,0,Southeast & South Asia,pressure
31,1,Academia,Cambodia,0,Southeast & South Asia,pressure
31,1,Academia,Malaysia,0,Southeast & South Asia,pressure
31,1,Academia,Germany,4,Europe,pressure
31,1,Academia,Estonia,3,Europe,pressure
31,1,Academia,Czech Republic,0,Europe,pressure
31,1,Academia,Bosnia and Herzegovina,,Europe,pressure
31,1,Academia,Poland,0,Europe,pressure
32,0,Academia,Taiwan,0,East Asia,effect
32,0,Academia,Australia,0,Pacific,effect
32,0,Academia,New Zealand,,Pacific,effect
32,0,Academia,Indonesia,0,Southeast & South Asia,effect
32,0,Academia,Singapore,4,Southeast & South Asia,effect
32,0,Academia,Georgia,0,Central Asia & South Caucasus,effect
32,0,Academia,Kyrgyzstan,4,Central Asia & South Caucasus,effect
32,0,Academia,Kazakhstan,0,Central Asia & South Caucasus,effect
32,0,Academia,Armenia,4,Central Asia & South Caucasus,effect
32,0,Academia,Tajikistan,4,Central Asia & South Caucasus,effect
32,0,Academia,Ethiopia,0,Africa,effect
32,0,Academia,Kenya,4,Africa,effect
32,0,Academia,Brazil,0,Latin America,effect
32,0,Academia,Bolívia,0,Latin America,effect
32,0,Academia,Argentina,0,Latin America,effect
32,0,Academia,Uruguay,0,Latin America,effect
32,0,Academia,Paraguay,0,Latin America,effect
32,0,Academia,Chile,0,Latin America,effect
32,0,Academia,Colombia,0,Latin America,effect
32,0,Academia,Mexico,4,Latin America,effect
32,0,Academia,Peru,4,Latin America,effect
32,0,Academia,Venezuela,0,Latin America,effect
32,0,Academia,South Korea,0,East Asia,effect
32,0,Academia,Japan,0,East Asia,effect
32,0,Academia,Vietnam,0,Southeast & South Asia,effect
32,0,Academia,United States,0,North America,effect
32,0,Academia,Canada,4,North America,effect
32,0,Academia,Philippines,0,Southeast & South Asia,effect
32,0,Academia,Thailand,4,Southeast & South Asia,effect
32,0,Academia,Cambodia,4,Southeast & South Asia,effect
32,0,Academia,Malaysia,4,Southeast & South Asia,effect
32,0,Academia,Germany,4,Europe,effect
32,0,Academia,Estonia,0,Europe,effect
32,0,Academia,Czech Republic,0,Europe,effect
32,0,Academia,Bosnia and Herzegovina,0,Europe,effect
32,0,Academia,Poland,0,Europe,effect
33,1,Academia,Taiwan,3,East Asia,effect
33,1,Academia,Australia,4,Pacific,effect
33,1,Academia,New Zealand,0,Pacific,effect
33,1,Academia,Indonesia,0,Southeast & South Asia,effect
33,1,Academia,Singapore,,Southeast & South Asia,effect
33,1,Academia,Georgia,0,Central Asia & South Caucasus,effect
33,1,Academia,Kyrgyzstan,0,Central Asia & South Caucasus,effect
33,1,Academia,Kazakhstan,0,Central Asia & South Caucasus,effect
33,1,Academia,Armenia,0,Central Asia & South Caucasus,effect
33,1,Academia,Tajikistan,0,Central Asia & South Caucasus,effect
33,1,Academia,Ethiopia,0,Africa,effect
33,1,Academia,Kenya,0,Africa,effect
33,1,Academia,Brazil,0,Latin America,effect
33,1,Academia,Bolívia,0,Latin America,effect
33,1,Academia,Argentina,0,Latin America,effect
33,1,Academia,Uruguay,0,Latin America,effect
33,1,Academia,Paraguay,0,Latin America,effect
33,1,Academia,Chile,0,Latin America,effect
33,1,Academia,Colombia,0,Latin America,effect
33,1,Academia,Mexico,0,Latin America,effect
33,1,Academia,Peru,0,Latin America,effect
33,1,Academia,Venezuela,0,Latin America,effect
33,1,Academia,South Korea,2,East Asia,effect
33,1,Academia,Japan,0,East Asia,effect
33,1,Academia,Vietnam,,Southeast & South Asia,effect
33,1,Academia,United States,4,North America,effect
33,1,Academia,Canada,4,North America,effect
33,1,Academia,Philippines,,Southeast & South Asia,effect
33,1,Academia,Thailand,,Southeast & South Asia,effect
33,1,Academia,Cambodia,0,Southeast & South Asia,effect
33,1,Academia,Malaysia,0,Southeast & South Asia,effect
33,1,Academia,Germany,3,Europe,effect
33,1,Academia,Estonia,3,Europe,effect
33,1,Academia,Czech Republic,0,Europe,effect
33,1,Academia,Bosnia and Herzegovina,0,Europe,effect
33,1,Academia,Poland,0,Europe,effect
34,1,Domestic Politics,Taiwan,2,East Asia,exposure
34,1,Domestic Politics,Australia,3,Pacific,exposure
34,1,Domestic Politics,New Zealand,3,Pacific,exposure
34,1,Domestic Politics,Indonesia,4,Southeast & South Asia,exposure
34,1,Domestic Politics,Singapore,0,Southeast & South Asia,exposure
34,1,Domestic Politics,Georgia,4,Central Asia & South Caucasus,exposure
34,1,Domestic Politics,Kyrgyzstan,0,Central Asia & South Caucasus,exposure
34,1,Domestic Politics,Kazakhstan,0,Central Asia & South Caucasus,exposure
34,1,Domestic Politics,Armenia,0,Central Asia & South Caucasus,exposure
34,1,Domestic Politics,Tajikistan,4,Central Asia & South Caucasus,exposure
34,1,Domestic Politics,Ethiopia,0,Africa,exposure
34,1,Domestic Politics,Kenya,4,Africa,exposure
34,1,Domestic Politics,Brazil,3,Latin America,exposure
34,1,Domestic Politics,Bolívia,3,Latin America,exposure
34,1,Domestic Politics,Argentina,4,Latin America,exposure
34,1,Domestic Politics,Uruguay,3,Latin America,exposure
34,1,Domestic Politics,Paraguay,0,Latin America,exposure
34,1,Domestic Politics,Chile,2,Latin America,exposure
34,1,Domestic Politics,Colombia,3,Latin America,exposure
34,1,Domestic Politics,Mexico,4,Latin America,exposure
34,1,Domestic Politics,Peru,4,Latin America,exposure
34,1,Domestic Politics,Venezuela,3,Latin America,exposure
34,1,Domestic Politics,South Korea,4,East Asia,exposure
34,1,Domestic Politics,Japan,0,East Asia,exposure
34,1,Domestic Politics,Vietnam,3,Southeast & South Asia,exposure
34,1,Domestic Politics,United States,,North America,exposure
34,1,Domestic Politics,Canada,4,North America,exposure
34,1,Domestic Politics,Philippines,4,Southeast & South Asia,exposure
34,1,Domestic Politics,Thailand,4,Southeast & South Asia,exposure
34,1,Domestic Politics,Cambodia,0,Southeast & South Asia,exposure
34,1,Domestic Politics,Malaysia,0,Southeast & South Asia,exposure
34,1,Domestic Politics,Germany,4,Europe,exposure
34,1,Domestic Politics,Estonia,0,Europe,exposure
34,1,Domestic Politics,Czech Republic,2,Europe,exposure
34,1,Domestic Politics,Bosnia and Herzegovina,1,Europe,exposure
34,1,Domestic Politics,Poland,2,Europe,exposure
35,1,Domestic Politics,Taiwan,1,East Asia,exposure
35,1,Domestic Politics,Australia,4,Pacific,exposure
35,1,Domestic Politics,New Zealand,4,Pacific,exposure
35,1,Domestic Politics,Indonesia,2,Southeast & South Asia,exposure
35,1,Domestic Politics,Singapore,0,Southeast & South Asia,exposure
35,1,Domestic Politics,Georgia,3,Central Asia & South Caucasus,exposure
35,1,Domestic Politics,Kyrgyzstan,3,Central Asia & South Caucasus,exposure
35,1,Domestic Politics,Kazakhstan,2,Central Asia & South Caucasus,exposure
35,1,Domestic Politics,Armenia,0,Central Asia & South Caucasus,exposure
35,1,Domestic Politics,Tajikistan,2,Central Asia & South Caucasus,exposure
35,1,Domestic Politics,Ethiopia,3,Africa,exposure
35,1,Domestic Politics,Kenya,3,Africa,exposure
35,1,Domestic Politics,Brazil,4,Latin America,exposure
35,1,Domestic Politics,Bolívia,3,Latin America,exposure
35,1,Domestic Politics,Argentina,4,Latin America,exposure
35,1,Domestic Politics,Uruguay,4,Latin America,exposure
35,1,Domestic Politics,Paraguay,0,Latin America,exposure
35,1,Domestic Politics,Chile,2,Latin America,exposure
35,1,Domestic Politics,Colombia,1,Latin America,exposure
35,1,Domestic Politics,Mexico,4,Latin America,exposure
35,1,Domestic Politics,Peru,4,Latin America,exposure
35,1,Domestic Politics,Venezuela,0,Latin America,exposure
35,1,Domestic Politics,South Korea,4,East Asia,exposure
35,1,Domestic Politics,Japan,2,East Asia,exposure
35,1,Domestic Politics,Vietnam,3,Southeast & South Asia,exposure
35,1,Domestic Politics,United States,4,North America,exposure
35,1,Domestic Politics,Canada,4,North America,exposure
35,1,Domestic Politics,Philippines,3,Southeast & South Asia,exposure
35,1,Domestic Politics,Thailand,4,Southeast & South Asia,exposure
35,1,Domestic Politics,Cambodia,4,Southeast & South Asia,exposure
35,1,Domestic Politics,Malaysia,4,Southeast & South Asia,exposure
35,1,Domestic Politics,Germany,4,Europe,exposure
35,1,Domestic Politics,Estonia,3,Europe,exposure
35,1,Domestic Politics,Czech Republic,1,Europe,exposure
35,1,Domestic Politics,Bosnia and Herzegovina,3,Europe,exposure
35,1,Domestic Politics,Poland,2,Europe,exposure
36,1,Domestic Politics,Taiwan,4,East Asia,exposure
36,1,Domestic Politics,Australia,4,Pacific,exposure
36,1,Domestic Politics,New Zealand,3,Pacific,exposure
36,1,Domestic Politics,Indonesia,2,Southeast & South Asia,exposure
36,1,Domestic Politics,Singapore,3,Southeast & South Asia,exposure
36,1,Domestic Politics,Georgia,3,Central Asia & South Caucasus,exposure
36,1,Domestic Politics,Kyrgyzstan,4,Central Asia & South Caucasus,exposure
36,1,Domestic Politics,Kazakhstan,3,Central Asia & South Caucasus,exposure
36,1,Domestic Politics,Armenia,1,Central Asia & South Caucasus,exposure
36,1,Domestic Politics,Tajikistan,0,Central Asia & South Caucasus,exposure
36,1,Domestic Politics,Ethiopia,0,Africa,exposure
36,1,Domestic Politics,Kenya,1,Africa,exposure
36,1,Domestic Politics,Brazil,3,Latin America,exposure
36,1,Domestic Politics,Bolívia,0,Latin America,exposure
36,1,Domestic Politics,Argentina,4,Latin America,exposure
36,1,Domestic Politics,Uruguay,3,Latin America,exposure
36,1,Domestic Politics,Paraguay,0,Latin America,exposure
36,1,Domestic Politics,Chile,4,Latin America,exposure
36,1,Domestic Politics,Colombia,1,Latin America,exposure
36,1,Domestic Politics,Mexico,3,Latin America,exposure
36,1,Domestic Politics,Peru,4,Latin America,exposure
36,1,Domestic Politics,Venezuela,4,Latin America,exposure
36,1,Domestic Politics,South Korea,0,East Asia,exposure
36,1,Domestic Politics,Japan,3,East Asia,exposure
36,1,Domestic Politics,Vietnam,4,Southeast & South Asia,exposure
36,1,Domestic Politics,United States,4,North America,exposure
36,1,Domestic Politics,Canada,0,North America,exposure
36,1,Domestic Politics,Philippines,3,Southeast & South Asia,exposure
36,1,Domestic Politics,Thailand,,Southeast & South Asia,exposure
36,1,Domestic Politics,Cambodia,,Southeast & South Asia,exposure
36,1,Domestic Politics,Malaysia,2,Southeast & South Asia,exposure
36,1,Domestic Politics,Germany,4,Europe,exposure
36,1,Domestic Politics,Estonia,3,Europe,exposure
36,1,Domestic Politics,Czech Republic,1,Europe,exposure
36,1,Domestic Politics,Bosnia and Herzegovina,0,Europe,exposure
36,1,Domestic Politics,Poland,3,Europe,exposure
37,1,Domestic Politics,Taiwan,4,East Asia,exposure
37,1,Domestic Politics,Australia,3,Pacific,exposure
37,1,Domestic Politics,New Zealand,3,Pacific,exposure
37,1,Domestic Politics,Indonesia,4,Southeast & South Asia,exposure
37,1,Domestic Politics,Singapore,4,Southeast & South Asia,exposure
37,1,Domestic Politics,Georgia,4,Central Asia & South Caucasus,exposure
37,1,Domestic Politics,Kyrgyzstan,4,Central Asia & South Caucasus,exposure
37,1,Domestic Politics,Kazakhstan,4,Central Asia & South Caucasus,exposure
37,1,Domestic Politics,Armenia,1,Central Asia & South Caucasus,exposure
37,1,Domestic Politics,Tajikistan,4,Central Asia & South Caucasus,exposure
37,1,Domestic Politics,Ethiopia,3,Africa,exposure
37,1,Domestic Politics,Kenya,3,Africa,exposure
37,1,Domestic Politics,Brazil,3,Latin America,exposure
37,1,Domestic Politics,Bolívia,3,Latin America,exposure
37,1,Domestic Politics,Argentina,3,Latin America,exposure
37,1,Domestic Politics,Uruguay,4,Latin America,exposure
37,1,Domestic Politics,Paraguay,,Latin America,exposure
37,1,Domestic Politics,Chile,4,Latin America,exposure
37,1,Domestic Politics,Colombia,1,Latin America,exposure
37,1,Domestic Politics,Mexico,3,Latin America,exposure
37,1,Domestic Politics,Peru,4,Latin America,exposure
37,1,Domestic Politics,Venezuela,4,Latin America,exposure
37,1,Domestic Politics,South Korea,4,East Asia,exposure
37,1,Domestic Politics,Japan,3,East Asia,exposure
37,1,Domestic Politics,Vietnam,3,Southeast & South Asia,exposure
37,1,Domestic Politics,United States,4,North America,exposure
37,1,Domestic Politics,Canada,2,North America,exposure
37,1,Domestic Politics,Philippines,4,Southeast & South Asia,exposure
37,1,Domestic Politics,Thailand,2,Southeast & South Asia,exposure
37,1,Domestic Politics,Cambodia,3,Southeast & South Asia,exposure
37,1,Domestic Politics,Malaysia,3,Southeast & South Asia,exposure
37,1,Domestic Politics,Germany,4,Europe,exposure
37,1,Domestic Politics,Estonia,3,Europe,exposure
37,1,Domestic Politics,Czech Republic,4,Europe,exposure
37,1,Domestic Politics,Bosnia and Herzegovina,4,Europe,exposure
37,1,Domestic Politics,Poland,3,Europe,exposure
38,1,Domestic Politics,Taiwan,0,East Asia,exposure
38,1,Domestic Politics,Australia,3,Pacific,exposure
38,1,Domestic Politics,New Zealand,,Pacific,exposure
38,1,Domestic Politics,Indonesia,3,Southeast & South Asia,exposure
38,1,Domestic Politics,Singapore,3,Southeast & South Asia,exposure
38,1,Domestic Politics,Georgia,0,Central Asia & South Caucasus,exposure
38,1,Domestic Politics,Kyrgyzstan,3,Central Asia & South Caucasus,exposure
38,1,Domestic Politics,Kazakhstan,1,Central Asia & South Caucasus,exposure
38,1,Domestic Politics,Armenia,0,Central Asia & South Caucasus,exposure
38,1,Domestic Politics,Tajikistan,0,Central Asia & South Caucasus,exposure
38,1,Domestic Politics,Ethiopia,3,Africa,exposure
38,1,Domestic Politics,Kenya,3,Africa,exposure
38,1,Domestic Politics,Brazil,1,Latin America,exposure
38,1,Domestic Politics,Bolívia,3,Latin America,exposure
38,1,Domestic Politics,Argentina,3,Latin America,exposure
38,1,Domestic Politics,Uruguay,0,Latin America,exposure
38,1,Domestic Politics,Paraguay,0,Latin America,exposure
38,1,Domestic Politics,Chile,2,Latin America,exposure
38,1,Domestic Politics,Colombia,1,Latin America,exposure
38,1,Domestic Politics,Mexico,1,Latin America,exposure
38,1,Domestic Politics,Peru,4,Latin America,exposure
38,1,Domestic Politics,Venezuela,3,Latin America,exposure
38,1,Domestic Politics,South Korea,0,East Asia,exposure
38,1,Domestic Politics,Japan,0,East Asia,exposure
38,1,Domestic Politics,Vietnam,0,Southeast & South Asia,exposure
38,1,Domestic Politics,United States,0,North America,exposure
38,1,Domestic Politics,Canada,0,North America,exposure
38,1,Domestic Politics,Philippines,4,Southeast & South Asia,exposure
38,1,Domestic Politics,Thailand,3,Southeast & South Asia,exposure
38,1,Domestic Politics,Cambodia,3,Southeast & South Asia,exposure
38,1,Domestic Politics,Malaysia,2,Southeast & South Asia,exposure
38,1,Domestic Politics,Germany,1,Europe,exposure
38,1,Domestic Politics,Estonia,0,Europe,exposure
38,1,Domestic Politics,Czech Republic,0,Europe,exposure
38,1,Domestic Politics,Bosnia and Herzegovina,0,Europe,exposure
38,1,Domestic Politics,Poland,0,Europe,exposure
39,1,Domestic Politics,Taiwan,3,East Asia,exposure
39,1,Domestic Politics,Australia,4,Pacific,exposure
39,1,Domestic Politics,New Zealand,3,Pacific,exposure
39,1,Domestic Politics,Indonesia,0,Southeast & South Asia,exposure
39,1,Domestic Politics,Singapore,0,Southeast & South Asia,exposure
39,1,Domestic Politics,Georgia,0,Central Asia & South Caucasus,exposure
39,1,Domestic Politics,Kyrgyzstan,3,Central Asia & South Caucasus,exposure
39,1,Domestic Politics,Kazakhstan,0,Central Asia & South Caucasus,exposure
39,1,Domestic Politics,Armenia,0,Central Asia & South Caucasus,exposure
39,1,Domestic Politics,Tajikistan,0,Central Asia & South Caucasus,exposure
39,1,Domestic Politics,Ethiopia,0,Africa,exposure
39,1,Domestic Politics,Kenya,0,Africa,exposure
39,1,Domestic Politics,Brazil,0,Latin America,exposure
39,1,Domestic Politics,Bolívia,0,Latin America,exposure
39,1,Domestic Politics,Argentina,0,Latin America,exposure
39,1,Domestic Politics,Uruguay,0,Latin America,exposure
39,1,Domestic Politics,Paraguay,0,Latin America,exposure
39,1,Domestic Politics,Chile,0,Latin America,exposure
39,1,Domestic Politics,Colombia,0,Latin America,exposure
39,1,Domestic Politics,Mexico,3,Latin America,exposure
39,1,Domestic Politics,Peru,0,Latin America,exposure
39,1,Domestic Politics,Venezuela,0,Latin America,exposure
39,1,Domestic Politics,South Korea,0,East Asia,exposure
39,1,Domestic Politics,Japan,3,East Asia,exposure
39,1,Domestic Politics,Vietnam,0,Southeast & South Asia,exposure
39,1,Domestic Politics,United States,3,North America,exposure
